Kingston;KVR16N11/8 8Gb PC 12800;DDR3;1;8;8;1600;799000;1.918197458
Kingston;KVR16N11S6/2 2Gb PC 12800;DDR3;1;2;2;1600;248000;1.354687253
Kingston;KVR16N11S8/4 4Gb PC 12800;DDR3;1;4;4;1600;418000;1.539177049
Kingston;KVR16N11S8K2/8 8Gb PC 12800 (4Gb x 2);DDR3;2;4;8;1600;902000;1.943421947
Maestro;4Gb PC 10600 / 1333;DDR3;1;4;4;1333;298000;1.264
Maestro;4Gb PC 12800 / 1600;DDR3;1;4;4;1600;318000;1.514687253
Maestro;8Gb PC 10600 / 1333;DDR3;1;8;8;1333;598000;1.623183673
Maestro;8Gb PC 12800 / 1600;DDR3;1;8;8;1600;598000;1.868972968
Micron;8Gb PC 12800;DDR3;1;8;8;1600;710000;1.896401539
MidasForce;1Gb PC 10600 / 1333;DDR3;1;1;1;1333;95000;1
MidasForce;2Gb PC 10600 / 1333Mhz;DDR3;1;2;2;1333;164000;1.088326531
MidasForce;4Gb PC 12800;DDR3;1;4;4;1600;360000;1.524972968
OCPC;VALUE 8GB PC 12800 (1x8GB);DDR3;1;8;8;1600;745000;1.904972968
OCPC;XTREME PC12800 1600Mhz 8GB (1x8GB);DDR3;1;8;8;1600;825000;1.924564804
PATRIOT;PSD3 2G 1600 H Module;DDR3;1;2;2;1600;180000;1.338034192
PATRIOT;PSD3 4G 1600 H;DDR3;1;4;4;1600;339000;1.519830111
PATRIOT;PSD3 4G 1600 KH ( 2X2GB) PC12800 4GB;DDR3;2;2;4;1600;387000;1.531585213
PATRIOT;PSD3 8G 1600 H;DDR3;1;8;8;1600;690000;1.89150358
PATRIOT;PSD3 8G 1600 KH (4Gb x 2);DDR3;2;4;8;1600;704000;1.894932151
PATRIOT;PV3 16G 160 C9K (2x8Gb);DDR3;2;8;16;1600;1434000;2.645136233
PATRIOT;PV3 8G 160 C9K (2x4Gb) CL 9-9-9-24;DDR3;2;4;8;1600;805000;1.919666845
PATRIOT;PV3 8G 240 C1K ( 2x4Gb);DDR3;2;4;8;2400;783000;2.650726414
PATRIOT;PVL3 4G 160 C1BL;DDR3;1;4;4;1600;392000;1.532809702
PATRIOT;PVL3 8G 160 C1BL;DDR3;1;8;8;1600;736000;1.902768886
Samsung;2Gb PC 12800;DDR3;1;2;2;1600;205000;1.344156641
Samsung;4Gb PC 10600;DDR3;1;4;4;1333;430000;1.296326531
Savio;2Gb PC 10600;DDR3;1;2;2;1333;200000;1.097142857
Savio;4Gb PC 10600;DDR3;1;4;4;1333;350000;1.276734694
Silicon Power;2Gb PC 1600 / 12800;DDR3;1;2;2;1600;213000;1.346115825
Silicon Power;4Gb PC 1600 / 12800;DDR3;1;4;4;1600;405000;1.535993376
Silicon Power;8Gb PC 1600 / 12800;DDR3;1;8;8;1600;735000;1.902523988
Team;TDD316G1600HC9DC01 (8Gbx2);DDR3;2;8;16;1600;1505000;2.662523988
Team;TDD38G1600HC9DC01 (4Gbx2);DDR3;2;4;8;1600;855000;1.931911743
Team;TDKED316G2133HC10QDC01 (8Gbx2);DDR3;2;8;16;2133;1535000;3.160528956
Team;TDKED316G2400HC11CDC01 (8Gbx2);DDR3;2;8;16;2400;1550000;3.40999172
Team;TDKED34G1600HC901 (4Gb);DDR3;1;4;4;1600;435000;1.543340315
Team;TDKED38G1600HC901 ( 1x8Gb);DDR3;1;8;8;1600;760000;1.908646437
Team;TDKED38G1600HC9DC01 (4Gbx2);DDR3;2;4;8;1600;855000;1.931911743
Team;TDKED38G2133HC10QDC01 (4Gbx2);DDR3;2;4;8;2133;875000;2.427467732
Team;TDKED38G2400HC11CDC01 (4Gbx2);DDR3;2;4;8;2400;890000;2.676930495
Team;TED38GM1866HC1301;DDR3;1;8;8;1866;755000;2.152290682
Team;TLD316G2133HC11ADC01 (8Gbx2);DDR3;2;8;16;2133;1535000;3.160528956
Team;TLD316G2400HC11CDC01 (8Gbx2);DDR3;2;8;16;2400;1550000;3.40999172
Team;TLD38G2400HC11CDC01 (4Gbx2);DDR3;2;4;8;2400;890000;2.676930495
Team;TLRED316G1600HC9DC01 (8Gbx2);DDR3;2;8;16;1600;1505000;2.662523988
Team;TLRED316G2133HC11ADC01 (8Gbx2);DDR3;2;8;16;2133;1535000;3.160528956
Team;TLRED38G1600HC9DC01 (4Gbx2);DDR3;2;4;8;1600;855000;1.931911743
Team;TLRED38G2133HC10QDC01 (4Gbx2);DDR3;2;4;8;2133;875000;2.427467732
Team;TLRED38G2400HC11CDC01 (4Gbx2);DDR3;2;4;8;2400;870000;2.672032536
Team;TPD316G1600HC11DC01 (8Gbx2);DDR3;2;8;16;1600;1475000;2.655177049
Team;TPD32GM1600HC1101 (2Gb);DDR3;1;2;2;1600;245000;1.35395256
Team;TPD34G1600HC1101 (4Gb);DDR3;1;4;4;1600;410000;1.537217866
Team;TPD34G1600HC11DC01 (2Gbx2);DDR3;2;2;4;1600;475000;1.553136233
Team;TPD34G1866HC1301 (4Gb);DDR3;1;4;4;1866;420000;1.78453558
Team;TPD38G1600HC1101 (8Gb);DDR3;1;8;8;1600;745000;1.904972968
Team;TPD38G1600HC11DC01 (4Gbx2);DDR3;2;4;8;1600;805000;1.919666845
Team;TPD38GM1866HC1301 (8Gb);DDR3;1;8;8;1866;755000;2.152290682
Team;TPD3L4GM1600HC1101 4Gb;DDR3;1;4;4;1600;410000;1.537217866
Team;TPD3L8GM1600HC1101 8Gb;DDR3;1;8;8;1600;745000;1.904972968
Transcend;1Gb PC 10600/1333;DDR3;1;1;1;1333;286000;1.04677551
Transcend;2Gb PC 10600/1333 8IC;DDR3;1;2;2;1333;348000;1.133387755
Transcend;2Gb PC 1600;DDR3;1;2;2;1600;380000;1.387013784
Transcend;4Gb PC 10600/1333;DDR3;1;4;4;1333;610000;1.340408163
Transcend;4Gb PC 1600;DDR3;1;4;4;1600;513000;1.562442355
Transcend;8Gb PC 1600;DDR3;1;8;8;1600;941000;1.952972968
V-GEN;2Gb PC 10600 / 1333 V-GEN;DDR3;1;2;2;1333;248000;1.108897959
V-GEN;2Gb PC 12800 / 1600 V-GEN;DDR3;1;2;2;1600;248000;1.354687253
V-GEN;4Gb PC 10600 / 1333 V-GEN;DDR3;1;4;4;1333;423000;1.294612245
V-GEN;4Gb PC 12800 / 1600 V-GEN;DDR3;1;4;4;1600;423000;1.540401539
V-GEN;8Gb PC 10600 / 1333 V-GEN;DDR3;1;8;8;1333;808000;1.674612245
V-GEN;8GB PC 12800 / 1600 V-GEN;DDR3;1;8;8;1600;808000;1.920401539
Venomrx;1Gb PC 1333 Venomrx;DDR3;1;1;1;1333;123000;1.006857143
Venomrx;1Gb PC 1333 Venomrx;DDR3;1;1;1;1333;143000;1.011755102
Venomrx;2Gb PC 1333 Venomrx;DDR3;1;2;2;1333;178000;1.091755102
Venomrx;2Gb PC 1333 Venomrx;DDR3;1;2;2;1333;205000;1.098367347
Venomrx;2Gb PC 1600 Venomrx;DDR3;1;2;2;1600;179000;1.337789294
Venomrx;2Gb PC 1600 Venomrx;DDR3;1;2;2;1600;207000;1.344646437
Venomrx;4Gb PC 1333 Venomrx;DDR3;1;4;4;1333;328000;1.271346939
Venomrx;4Gb PC 1333 Venomrx;DDR3;1;4;4;1333;355000;1.277959184
Venomrx;4Gb PC 1600 Venomrx;DDR3;1;4;4;1600;330000;1.517626029
Venomrx;4Gb PC 1600 Venomrx;DDR3;1;4;4;1600;357000;1.524238274
Venomrx;8Gb PC 1333 Venomrx;DDR3;1;8;8;1333;587000;1.620489796
Venomrx;8Gb PC 1333 Venomrx;DDR3;1;8;8;1333;615000;1.627346939
Venomrx;8Gb PC 1600 Venomrx;DDR3;1;8;8;1600;594000;1.867993376
Venomrx;8Gb PC 1600 Venomrx;DDR3;1;8;8;1600;622000;1.874850519
Visipro;2Gb PC 12800 / 1600Mhz;DDR3;1;2;2;1600;245000;1.35395256
Visipro;4Gb PC 12800 / 1600Mhz;DDR3;1;4;4;1600;397000;1.534034192
Visipro;8Gb PC 12800;DDR3;1;8;8;1600;780000;1.913544396
Zeppelin;2Gb PC 10600;DDR3;1;2;2;1333;195000;1.095918367
A-Data;AD4U2133W4G15-R (4Gb PC 2133);DDR4;1;4;4;2133;566000;2.066079977
A-Data;AD4U2133W8G15-R (8Gb PC 2133);DDR4;1;8;8;2133;957000;2.447549364
A-Data;AX4U2133W4G13-DRZ (2x4Gb) CL-13 PC 2133 Red Z1 Heatsink;DDR4;2;4;8;2133;1035000;2.466651405
A-Data;AX4U2133W8G13-DRZ (2x8Gb) CL-13 PC 2133 Red Z1 Heatsink;DDR4;2;8;16;2133;1887000;3.246733038
A-Data;AX4U2400W4G16-DRZ (2x4Gb) CL-16 PC 2400 Red Z1 Heatsink;DDR4;2;4;8;2400;1156000;2.742073352
A-Data;AX4U2400W4G16-QRZ (4x4GB PC 2400);DDR4;4;4;16;2400;2059000;3.534644781
A-Data;AX4U2400W8G16-DRZ (2x8Gb) CL-16 PC 2400 Red Z1 Heatsink;DDR4;2;8;16;2400;1986000;3.51676723
A-Data;AX4U2400W8G16-QRZ (4x4GB PC 2400);DDR4;4;4;16;2400;3466000;3.87921621
Apacer;4Gb PC 19200 / 2400 Panther Golden;DDR4;1;4;4;2400;405000;2.272440699
Apacer;8Gb PC 19200 / 2400 Panther Golden;DDR4;1;8;8;2400;820000;2.659787638
Asgard;Leorice 8Gb PC 2400;DDR4;1;8;8;2400;925000;2.685501924
Asgard;Leorice 8Gb x 2 (16Gb) PC 2400 White/Black;DDR4;2;8;16;2400;1630000;3.429583557
Asgard;Loki 8Gb PC 2400 White / Black;DDR4;1;8;8;2400;975000;2.697746822
Asgard;Loki 8Gb PC 2400 White/Black;DDR4;1;8;8;2400;950000;2.691624373
Asgard;Loki 8Gb x 2 (16Gb) PC 2400 Dual Chanel White / Black;DDR4;2;8;16;2400;1675000;3.440603965
Avexir;AVD4UZ124001604G-2COB (2x4Gb) Dual Channel PC 19200 Core Blue;DDR4;2;4;8;2400;905000;2.680603965
Avexir;AVD4UZ124001604G-2COR (2x4GB) Dual Channel PC 19200 Core Red;DDR4;2;4;8;2400;755000;2.643869271
Avexir;AVD4UZ124001604G-2COW (2x4Gb) Dual Channel PC 19200 Core White;DDR4;2;4;8;2400;760000;2.645093761
Avexir;AVD4UZ124001608G-1COR(1x8GB) PC19200;DDR4;1;8;8;2400;740000;2.640195801
Avexir;AVD4UZ124001608G-2COR (2x8GB) Dual Channel PC 19200 Core Red;DDR4;2;8;16;2400;1475000;3.391624373
Avexir;AVD4UZ130001504G-2BZ1RR (2x4Gb) Dual Channel PC 24000 Blitz Red;DDR4;2;4;8;3000;870000;3.224368029
Avexir;AVD4UZ130001508G-4RD (4 x 8Gb) PC 24000;DDR4;4;8;32;3000;3500000;5.582735376
Avexir;AVD4UZ130001508G-4RD (4x8Gb) Quad Chanel PC 24000 Reiden Series;DDR4;4;8;32;3000;3500000;5.582735376
Corsair;CMD16GX4M2A2666C15 (2x8Gb);DDR4;2;8;16;2666;1935000;3.749146169
Corsair;CMD16GX4M2B3000C15 (2x8Gb);DDR4;2;8;16;3000;1985000;4.068857825
Corsair;CMD16GX4M4B3200C16 - ROG (4X4GB);DDR4;4;4;16;3200;2935000;4.485622717
Corsair;CMD32GX4M2B3000C15 (16Gb x 2);DDR4;2;16;32;3000;3585000;5.603551702
Corsair;CMK16GX4M2A2666C16 (2x8Gb) Vengeance LPX PC21000 16GB;DDR4;2;8;16;2666;1705000;3.692819639
Corsair;CMK16GX4M2A2666C16R (2x8Gb) Vengeance LPX PC21000 16GB;DDR4;2;8;16;2666;1705000;3.692819639
Corsair;CMK16GX4M2A2666C16W (2x8Gb) Vengeance LPX PC21000 16GB;DDR4;2;8;16;2666;1705000;3.692819639
Corsair;CMK16GX4M2B3200C16 (2x8Gb) Vengeance LPX PC25600 16GB;DDR4;2;8;16;3200;1785000;4.203990064
Corsair;CMK16GX4M2B3200C16R (2x8Gb) Vengeance LPX PC25600 16GB;DDR4;2;8;16;3200;1785000;4.203990064
Corsair;CMK16GX4M2B3200C16W (2x8Gb) Vengeance LPX PC25600 16GB;DDR4;2;8;16;3200;1785000;4.203990064
Corsair;CMK16GX4M2B3200C18 (2x8Gb) Vengeance LPX PC28800 16GB;DDR4;2;8;16;3200;2660000;4.418275778
Corsair;CMK32GX4M2B3000C15 (2X16GB);DDR4;2;16;32;3000;3260000;5.523959866
Corsair;CMK32GX4M2B3200C16 (2X16Gb);DDR4;2;16;32;3200;3960000;5.879500268
Corsair;CMK32GX4M2B3200C16R (2X16Gb);DDR4;2;16;32;3200;3960000;5.879500268
Corsair;CMK32GX4M2B3200C16W (2X16Gb);DDR4;2;16;32;3200;3960000;5.879500268
Corsair;CMK32GX4M4A2666C15 (4x8Gb);DDR4;4;8;32;2666;3010000;5.155268618
Corsair;CMK32GX4M4B32000C16 (4 X 8Gb);DDR4;4;8;32;3200;3410000;5.74480639
Corsair;CMK4GX4M1A2400C14 (1x4Gb) Vengeance LPX PC19200 4GB;DDR4;1;4;4;2400;525000;2.301828455
Corsair;CMK4GX4M1A2400C14R (1x4Gb) RED Vengeance LPX PC19200 4GB;DDR4;1;4;4;2400;525000;2.301828455
Corsair;CMK8GX4M1A2400C14 (1X8Gb) Vengeance LPX PC19200 8GB;DDR4;1;8;8;2400;885000;2.675706006
Corsair;CMK8GX4M1A2400C14R (1X8Gb) RED Vengeance LPX PC19200 8GB;DDR4;1;8;8;2400;885000;2.675706006
Corsair;CMK8GX4M2A2666C16 (2x4Gb) Vengeance LPX PC21000 8GB;DDR4;2;4;8;2666;985000;2.945064537
Corsair;CMK8GX4M2A2666C16R (2x4Gb);DDR4;2;4;8;2666;985000;2.945064537
Corsair;CMK8GX4M2B3200C16 (2x4Gb) Vengeance LPX PC25600 8GB;DDR4;2;4;8;3200;1185000;3.485622717
